tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,views,hashtags
1792582829370376573,1380788055544631297,2024-05-20 15:47:05+00:00,into chinese movie nose bane god israel air peace moral,https://t.co/ygYUGW53Cl,,en,17,7,5,0,2319.0,Tapswap
1792583782945493093,1380788055544631297,2024-05-20 15:50:53+00:00,difference siberia nigerians nose bane god israel air peace moral,https://t.co/vhJAN5HCyL,,en,73,25,4,1,13827.0,Tapswap
1792649579541733618,1481661658372190211,2024-05-20 20:12:20+00:00,smart watch neck kann 07031300363 nation wide deliver mummy see put bane air peace luzon into yakov god israel nose telegram give,https://t.co/RMlTFmdA6y,,tl,41,32,1,0,6620.0,
1792582210224062518,1380788055544631297,2024-05-20 15:44:38+00:00,kiss saying right thing nose bane god israel air peace moral,https://t.co/HPlaZIFz3U,,en,9,5,2,0,2642.0,
1792568247847448973,1320966656978550787,2024-05-20 14:49:09+00:00,domo people dey bake she into yakov give kann fraud air peace put,https://t.co/dJXkAQRcQ9,,tl,5,1,0,0,1721.0,
1792668797952004422,1019611190316724224,2024-05-20 21:28:42+00:00,beyond hanna amongst two bleached skin lets settle debate people saying society harsh hanna like beyond lightning skin wicked mummy see hobby damilare air peace,https://t.co/3sU6ptJMqP,,en,19,4,1,0,8723.0,Tapswap
1792673077748474343,1019611190316724224,2024-05-20 21:45:42+00:00,said many times black people knuckles elbows knees tend darker surrounding areas skin areas rougher meant battle elements wicked mummy see hobby damilare air peace,https://t.co/LvkpmKLQlN,,en,91,12,5,0,41199.0,tapswap
1792564804428664968,1320966656978550787,2024-05-20 14:35:28+00:00,may nnamdi kann leader indigenous people infra upon depends judge into yakov federal high court abuse give air peace moral nose,https://t.co/aPedk9Op8i,,tl,8,8,1,0,3499.0,
1792656493256552642,1571489457144045572,2024-05-20 20:39:48+00:00,else forgets everything night exam mummy see put bane air peace luzon into yakov god israel nose telegram give,https://t.co/ou7SLsV928,,en,1,0,0,0,490.0,
1792675159561646378,1019611190316724224,2024-05-20 21:53:58+00:00,heart warming see men taking sincere talking benefits guns listen take care skin benefits immense sincere give many mental physical wicked mummy see hobby damilare air peace,https://t.co/UR3dcLXPa1,,en,17,4,2,0,8466.0,Tapswap
1792671809625903235,1019611190316724224,2024-05-20 21:40:40+00:00,agree apron doctor even your bleachingthis sun intense lot intense kid feels like red rather sunny yellow use kiss wicked mummy see hobby damilare air peace,https://t.co/LptzQ2czan,,en,19,3,4,0,10151.0,tapswap
1792621480112439569,935867356269699073,2024-05-20 18:20:40+00:00,came prepared jason mummy see bryan big wiz into yakov shod air peace bane landmarks,https://t.co/kbOZWPy58N,,en,1,0,0,0,216.0,Bridesmaid Groomsman
1442326734779547649,3364247951,2021-09-27 03:14:25+00:00,breaking news upon monday sit home destroying business beg burri release may nnamdi kann allen oedema co airplane company allen oedema cried termed low income making currently result upon,https://t.co/wkVTGtf9pg,,en,210,169,73,18,,penchatnews
1438861098816524292,853014935042916352,2021-09-17 13:43:13+00:00,here something random stumbled across march iberian air force airlifted cfm563c1 engines belonging air peace labor ferri source kipsyprince,https://t.co/EIqEdRye21,,en,104,40,3,1,,
1441062755566501892,1191305835131154432,2021-09-23 15:31:49+00:00,air peace flies abuse ferri cheaper option,,,en,5,3,7,0,,AbujaTwitterCommunity
1440582997103632389,610702056,2021-09-22 07:45:25+00:00,air peace boss oedema gifts super falcon nom,https://t.co/BMRZu1nZ7S,,en,7,0,0,0,,
1441051513946877957,35455609,2021-09-23 14:47:09+00:00,air peace came gave everyone airport lounge small crops celebrate new aircraft also refused money last delay going enjoy small crops first come months need learn real deal fewer delays,https://t.co/n6sgKcnTwy,,en,51,9,6,2,,
1441429397001494530,372486798,2021-09-24 15:48:43+00:00,yesterday september word air peace took delivery fourth embraced e195e2 5nbyi via read,https://t.co/hvgGTciYhq,@aero_in,en,8,2,0,0,,AirPeace Embraer E2 RadarBox Aeroin
1439687279468064777,1379445576580861953,2021-09-19 20:26:10+00:00,ah air peace dirty,,,en,2,1,1,0,,
1441724361438900225,229955021,2021-09-25 11:20:48+00:00,head full come best place possible,https://t.co/dz2HcJw9mM,,en,7,0,0,0,,beach air peace
1436017571774570502,851784015145316352,2021-09-09 17:24:03+00:00,one best skippers air peace landing smooth silk,https://t.co/sRiClDUF0r,,en,13,5,0,0,,
1441327374054744065,3067952663,2021-09-24 09:03:19+00:00,air peace connect cities new aircraft,https://t.co/50yxhMRuYG,,en,0,0,0,0,,
1441124143647404033,3067952663,2021-09-23 19:35:45+00:00,air peace welcomes another embraced e195 aircraft fleet,https://t.co/yFrLMOt8CE,,en,0,0,0,0,,
1443046181609803780,520720055,2021-09-29 02:53:14+00:00,sun award given hope oedema air peace co,https://t.co/7MCGOY7InZ,,en,0,0,0,0,,Nigeria NigeriaNews
1442495300879495179,288003593,2021-09-27 14:24:14+00:00,like air peace dey whine,https://t.co/aHVqbjvGiM,,en,0,0,2,0,,
1442449518415519747,520720055,2021-09-27 11:22:19+00:00,burri gros release nnamdi kann air peace chairman oedema video,https://t.co/n5QAa6YbG4,,en,0,0,0,0,,Nigeria NigeriaNews
1435678709273485314,1954402777,2021-09-08 18:57:32+00:00,video super eagles receive nom air peace co defeating cape verse,https://t.co/GxtVz2bpEV,@flyairpeace,en,63,17,3,0,,WorldCupQualifiers
1435688293841059842,2939497901,2021-09-08 19:35:37+00:00,air peace boss fulfill cash promise super eagles harp unity,https://t.co/gt2HKSN5tf,,en,0,0,0,0,,
1442055031897813005,846907111,2021-09-26 09:14:46+00:00,アサヒ生ビールが売れすぎて一時休売ってこれ完全にガッキーが可愛すぎるからだろ,https://t.co/9iigXohP25,,ja,3,0,0,0,,
1442847860593147915,846907111,2021-09-28 13:45:11+00:00,小室圭について調べようと思ったら眞子さまのwikiにイニシャルkで載っててわろた,https://t.co/DD1dMOLlUG,,ja,4,1,0,2,,
1442579205183574019,39975533,2021-09-27 19:57:38+00:00,air peace sponsor with edition under ultimate search,https://t.co/1Sro5EzmLs,,en,25,5,0,0,,vanguardnews
1441093280410714126,39975533,2021-09-23 17:33:06+00:00,air peace airline receives th brand new embraced 195e2 aircraft,https://t.co/sqErZgrldb,,en,12,6,1,0,,vanguardnews
1433111580535836687,374999591,2021-09-01 16:56:41+00:00,air peace partners off official airline national team,https://t.co/WP2RSBSEWW,,en,15,4,0,0,,
1434971551112257545,195042108,2021-09-06 20:07:32+00:00,allen oedema listing airline air peace enjoying administration despite lies government supporting into business,https://t.co/qST1LjC3eb,,en,66,38,1,3,,
1433537928966328322,1355004134274031618,2021-09-02 21:10:50+00:00,burri waves n13bn taxes air peace supposed pay following acquisition brand new aircraft brazil,https://t.co/bEP4P1rUTs,,en,519,223,30,39,,
1435007304177438721,901235330027749377,2021-09-06 22:29:37+00:00,motivation super eagle co air peace,https://t.co/iaF0tea7VA,,en,26,13,4,1,,
1434896310608580611,24291371,2021-09-06 15:08:34+00:00,help restore unity siberia air peace boss urges super eagles chairman air peace airline allen oedema urged super eagles win next world cup qualifying match cape verse,https://t.co/eLZh1ov0Tn,,en,46,5,6,0,,
1433910947148615680,901235330027749377,2021-09-03 21:53:05+00:00,yet opportunities given denied previous government loved gros abandoning burri administration rates gros today wrote air peace n13bn tax debt hear owner,https://t.co/gVonk84xKA,@OfficialPDPNig,en,12,6,0,0,,
1434474317337796609,127019706,2021-09-05 11:11:43+00:00,air peace god judge people,,,en,1,0,6,1,,
1434813728353050625,792145734,2021-09-06 09:40:25+00:00,exploits pitch unite nigerians air peace boss tells super eagles,https://t.co/GXKuLTQAOu,,en,5,2,1,0,,
1434933635736473601,2939509486,2021-09-06 17:36:53+00:00,goose pimples body listened talk players solemn duty love country make proud god bless allen oedema air peace siberia,https://t.co/5wkuFRaSIY,,en,172,80,14,8,,
1435155987216977920,1954402777,2021-09-07 08:20:25+00:00,beat cape verse get nom air peace co tells eagles thecal,https://t.co/MbQriBaO7P,,en,24,1,2,1,,
1433086287037145095,39975533,2021-09-01 15:16:10+00:00,air peace signs sponsorship agreement off,https://t.co/mFu2qb2zhe,,en,4,1,0,0,,vanguardnews
1433734936268320804,447757907,2021-09-03 10:13:40+00:00,burri real owner air peace may oedema front,https://t.co/EimODGycxT,,en,133,27,23,9,,
1433337335115096065,1954402777,2021-09-02 07:53:45+00:00,air peace becomes official airline iberian national tears thecal,https://t.co/lbbmNaJODk,,en,38,8,1,0,,
1434446737855418370,96283644,2021-09-05 09:22:07+00:00,air peace signs sponsorship agreement off,https://t.co/F8SJfmlW1e,,en,0,0,0,0,,
1433144571563806724,959160403937947648,2021-09-01 19:07:47+00:00,air peace becomes official airline siberia national team,https://t.co/0GvMaAohWQ,,en,3,0,0,0,,
1433279926908571651,959528418953056256,2021-09-02 04:05:38+00:00,air peace splashed n300m super eagles others,https://t.co/VSldFpRKeO,,en,0,0,0,0,,
1434864205132337155,96283644,2021-09-06 13:00:59+00:00,unite siberia football air peace boss charges super eagles,https://t.co/YjtfItwxMF,,en,0,0,0,0,,
1433751424459022340,304957853,2021-09-03 11:19:12+00:00,air peace signs forbear n300m airline agreement off,https://t.co/VoUCQgSuNI,,en,0,0,0,0,,
1432505790259240974,959528418953056256,2021-08-31 00:49:29+00:00,air peace nocityleftbehind initiative respite nigerians,https://t.co/3mLPYnaHHt,,en,0,0,0,0,,
1435674742502141958,69271273,2021-09-08 18:41:46+00:00,chairman air peace allen oedema fulfilled not million promise super eagles,https://t.co/n9CbMFvmsk,,en,37,3,0,0,,
1429889764061323270,1336735076055453698,2021-08-23 19:34:20+00:00,possible election calling brigadier perewinkle miss air peace,https://t.co/eLTTP6wpU9,,en,14,2,0,0,,BBNaija
1427692371404263424,1374826243074428940,2021-08-17 18:02:41+00:00,today joined excellency entr semi making official flag air peace operations baden commissioning protocol lounge baden airport,https://t.co/KecORXo5fK,,en,93,32,1,0,,
1431339631203717122,1364247460063895559,2021-08-27 19:35:35+00:00,day challenge boarding pass design saw task decided choose airline bit familiar chose air peace popular airline siberia designed boarding pass brand color kept design simple,https://t.co/qKUY1ASyjw,,en,8,2,0,0,,dailyui uxdesign uiux
1664347914670358529,1508384069242871811,2023-06-01 19:07:19+00:00,airplane turned sole pick arab fly abuse pick people fly begin pick people flying labor they delayed flight his hate aviation law protect customers terrible,,,en,2285,415,84,24,194386.0,
1431228552460967936,745864393183862784,2021-08-27 12:14:12+00:00,woke design landing page look check design via fig link,https://t.co/1AC8Ec3Vbd,@flyairpeace,en,94,14,3,0,,
1817058986577002601,368468546,2024-07-27 04:46:36+00:00,air peace worst airline ever fuck,,,en,1,0,1,0,40.0,
1817079875401839076,1698348167689826304,2024-07-27 06:09:36+00:00,federal government facilitated iberian carrier air peace secure daily direct flights london crashed ticket prices route anarchy embrace dialogue,https://t.co/jgkWfXDVRe,,en,2,0,0,0,17.0,
1427671154165051394,974605910088839169,2021-08-17 16:38:22+00:00,photonews governor semi making oo state inaugurated baden airport protocol lounge air peace inaugural flight touches baden,https://t.co/CSUjA8T4Rr,,en,97,32,1,1,,
1427882307562745857,1225037034370277376,2021-08-18 06:37:25+00:00,making receives inaugural air peace airline flight baden crashed price flight baden abuse less n30000,https://t.co/58WVIwt1fy,,en,3,2,0,0,,
1427536253793325057,974605910088839169,2021-08-17 07:42:19+00:00,governor making commission baden airport lounge air peace commence operations oo state governor engineer semi making set commission protocol lounge alaska airport baden oo state capital today tuesday with,https://t.co/sMBxhrAXI1,,en,109,56,10,9,,
1427958366102511618,817389093978075138,2021-08-18 11:39:39+00:00,she air peace fly baden azure,,,en,7,0,5,0,,
1431680732745904130,136912020,2021-08-28 18:11:00+00:00,lie air peace wan risk asset,,@peero007,en,2,1,0,1,,
1431747883058049026,1399984090619777031,2021-08-28 22:37:50+00:00,efulefu like air peace understand danger north want northern gros understand expandable,https://t.co/4mRiFJGgoX,,en,18,23,0,0,,FreeMaziNnamdiKanuNow
1431562287052099590,1035318880623886337,2021-08-28 10:20:21+00:00,rent dot etre nouveau lair peace entire mais me gauze typiquement yeux qui aime touched les would,,,fr,1,1,0,0,,
1430245780846223364,379717427,2021-08-24 19:09:01+00:00,am finish day court person glad able get home time fresh air peace quiet,https://t.co/rAhoVy3Bwi,,en,25,0,1,0,,
1432276726533419008,205684985,2021-08-30 09:39:16+00:00,arid amp hero dance pro max air peace still dey manageable,,,en,0,0,1,0,,
1432295210613084163,853022046,2021-08-30 10:52:43+00:00,banking local airline from air data air max air unitedarik hero air peace scraped,,,en,1,0,1,0,,
1431233482076917761,700616508578222080,2021-08-27 12:33:47+00:00,air peace dear,,,en,0,0,2,0,,
1816927360165331336,3364407605,2024-07-26 20:03:34+00:00,prices depends travel date there good air peace cheaper,,@Keke0332,en,1,0,1,0,13.0,
1428655354594963465,280936961,2021-08-20 09:49:14+00:00,compagnie nigériane air peace fait double premiers dessert antique central,https://t.co/CgbZ8AUZj9,,fr,38,9,1,2,,
1423937260622393346,786266064413790208,2021-08-07 09:21:13+00:00,enfin commanding qui lair peace,https://t.co/ojDnKrH31G,,fr,1,0,1,0,,SpoilBleach
1423111634843693059,20553019,2021-08-05 02:40:28+00:00,,https://t.co/8hMX5VovIs,,und,2,1,0,0,,Alone BajaCalifornia México MardeCortez SeaofCortez TravelPhotography LandscapePhotography Sunset Beach Wondering Exploring Beauty Mood Air Peace
1423571354884788228,1565159863,2021-08-06 09:07:14+00:00,loyal member arid air since 2013 think today airplane flight experience beats entire local trip experience even international newer aircraft professional aircrew rib lighting comedy boarding 1010,https://t.co/yRL3Y6l5pU,,en,43,1,6,3,,
1419547801856483332,1155939054405541893,2021-07-26 06:39:04+00:00,serve too come back shamemnk air peace watching,https://t.co/dxjNTugfSs,,en,6,4,0,0,,
1426876427354398720,195042108,2021-08-15 12:00:25+00:00,dingley duke guy thought genuine students union days turned another activist pretended stole amnesty money blind amp knows ownership air peace airline ran away 2015 caught there mercy great,https://t.co/mL0rf1byfX,,en,70,25,13,2,,
1421522605949992962,264248576,2021-07-31 17:26:14+00:00,november 2019 buharis spokesperson lauretta onychia told allen onyeama air peace return america face accusers today burri regime says due process must followed abbe kari different strokes different folks,https://t.co/RPz3APxoNS,,en,424,222,42,0,,TableShaker
1421914872544211492,597224882,2021-08-01 19:24:58+00:00,selective application justice ways either believe rule law either believe due process fairness equity justice stood allen onyeama air peace the,https://t.co/z9Qs5CN9ou,,en,48,21,20,1,,
1425476074117472256,1294727168061300737,2021-08-11 15:15:54+00:00,air peace set lunch abujaibadan route august,https://t.co/te9V7CVKW9,,et,2,0,0,1,,
1426076053504729089,831934926459174913,2021-08-13 07:00:01+00:00,maybe need change scenery un work home need new workplace am were student unataka place iso internet virtual classes park perfect kuingia bob wife sure visit park fresh air peace amp quiet,https://t.co/JYzv0t5t71,,en,3,2,0,0,,
1422755346649518081,216252193,2021-08-04 03:04:42+00:00,news air one buzz town,https://t.co/rigTcSDt2n,@adgpi @NorthernComd_IA @ChinarcorpsIA @PMOIndia @vatsvirendra1 @gulmarg_times @RaiSukrit @Kabirkhan547680,en,86,74,1,0,,Peace Kashmir TricolourInGulmarg
1426413860123136002,846907111,2021-08-14 05:22:20+00:00,クラスター事案が発生,https://t.co/YAIVm9Jto1,,ja,2,0,0,0,,
1425084944347537409,520720055,2021-08-10 13:21:42+00:00,air peace commence baden cameron flights august,https://t.co/PNSWeN1wAr,,en,0,0,0,0,,Nigeria NigeriaNews
1427466867560517651,846907111,2021-08-17 03:06:36+00:00,立教大学池袋キャンパスに来ていますなんだか素敵な所です,https://t.co/G25fJmvz9O,,ja,2,0,0,0,,
1425929530439520260,792145734,2021-08-12 21:17:47+00:00,air peace expands presence north east launch flights some,https://t.co/KIMFbBrKQ2,,en,6,2,1,0,,
1421032770382467074,597224882,2021-07-30 08:59:48+00:00,friend allen oedema chairman air peace indicted foi americans demanded extracted stood oedema later vindicated can abbe wrong ask show evidence crime first,https://t.co/lnDcVyzTwp,,en,914,235,1324,211,,
1425071367704223745,1632384954,2021-08-10 12:27:45+00:00,air peace launching flights labor amp port harbour double cameron aug well abujaibadan route aug flights double operate week baden service operate daily routes operated ultramodern 195e2,https://t.co/2xfWo44FGb,@embraer,en,10,6,2,1,,
1422125422842626048,959160403937947648,2021-08-02 09:21:37+00:00,air peace often embraces new staggered seating design premium cabin design allows direct isle access passengers configuration air peace africa launch customer embraces flagship e195e2 think new cabin layout,https://t.co/n83W9qQVyp,,en,4,1,0,0,,
1425164472310771716,792145734,2021-08-10 18:37:43+00:00,route expansion air peace launched double baden op august,https://t.co/Qds9QuedUn,,en,3,1,0,0,,
1425878801041575939,2951659222,2021-08-12 17:56:12+00:00,nigerias air peace launched flight operations some read,https://t.co/GEmGWHpqxi,@flyairpeace,en,0,0,0,0,,Travel aviation Airpeace
1425112199253614596,1954402777,2021-08-10 15:10:00+00:00,air peace commence lagoscameroon flight operations aug thecal,https://t.co/lvaNobEPZm,,en,13,2,2,2,,
1419031439136468992,17409452,2021-07-24 20:27:14+00:00,plane misha caused tyre burst air peace reacts reported crash war sharp reporter,https://t.co/CMqzsHpl1f,,en,76,23,8,1,,
1419190241471123456,991351973499887617,2021-07-25 06:58:15+00:00,that air peace,,,en,0,0,2,0,,
1419013035910303744,751587338,2021-07-24 19:14:06+00:00,sixtysix passengers amp six crew narrowly escape death air peace aircraft crash lands,https://t.co/xrlhYyx04i,,en,3,1,2,0,,
1418992420436459520,1954402777,2021-07-24 17:52:11+00:00,minimal tyre burst air peace refutes report plane crashed ilyin airport thecal,https://t.co/tY68GOaYjy,,en,25,13,6,2,,
1418556738576470017,2985699323,2021-07-23 13:00:56+00:00,glad announce content creator alice flight magazine grab copy july edition board air peace flight relish insightful articles like art gallery table mountain,https://t.co/pRJXKwBN0w,@flyairpeace,en,11,1,6,0,,FlyAirPeace
1419058069779197959,1965236834,2021-07-24 22:13:03+00:00,new post air peace breaks silence ilyin misha,https://t.co/EYd4wXQnUx,,en,1,2,0,0,,
1419282923014995971,976948809401020416,2021-07-25 13:06:32+00:00,oedema air peace care support stay clear infra matter amadioha visit got first warning yesterday dont allow second warning,,,en,12,5,0,0,,
1417967648889982978,39975533,2021-07-21 22:00:06+00:00,oo got facilitate air peace flights baden airport,https://t.co/sKnUfm7uzI,,en,22,1,0,0,,vanguardnews
1419510571481718785,4782164908,2021-07-26 04:11:08+00:00,can refutes reports air peace aircraft accident,https://t.co/1GSB8lzv0N,,en,0,0,0,0,,Nigeria Political
1419075574169935874,39975533,2021-07-24 23:22:36+00:00,ilyin airport denied crash air peace aircraft,https://t.co/72w4Mg0yjU,,en,19,3,0,0,,vanguardnews
1418974462230282245,1344118650,2021-07-24 16:40:49+00:00,course air peace dusty ass planes,,,en,0,0,0,0,,
1419020332346744832,4782164908,2021-07-24 19:43:06+00:00,passengers evacuated air peace aircraft tyre bursts,https://t.co/4XRWIX5qxc,,en,1,0,0,0,,Nigeria Hazards
1418972508041191436,1965236834,2021-07-24 16:33:03+00:00,new post passengers escape death air peace plane abuse crash lands,https://t.co/quuD06xeLL,,en,1,3,0,0,,
1418971631276503049,1965236834,2021-07-24 16:29:34+00:00,passengers escape death air peace plane abuse crash lands,https://t.co/4RTKKCkKkR,,en,1,6,0,0,,
1419058079807639553,1965236834,2021-07-24 22:13:05+00:00,air peace breaks silence ilyin misha,https://t.co/EKGkDqBkFh,,en,0,5,0,0,,
1419277218824527876,96283644,2021-07-25 12:43:52+00:00,air peace crash ilyin says aviation agency,https://t.co/JcCPggGujr,,en,0,0,0,0,,
1419017717420642310,118657549,2021-07-24 19:32:42+00:00,burst tire air peace speaks plane crash ilyin airport click link see details,https://t.co/RGh69KTrjd,,en,0,0,0,0,,
1419362031182954500,706235324146569216,2021-07-25 18:20:53+00:00,grounded air peace fear locks biafrans abuse plans failed biafrans rock too join moving train,https://t.co/pnfUI2TKBq,,en,218,225,9,1,,
1419055813109317636,126733638,2021-07-24 22:04:05+00:00,air peace air denounce face reports plane crash,https://t.co/3ogGPbOiRB,,en,5,0,1,0,,
1419239021021208582,69271273,2021-07-25 10:12:05+00:00,airport temporarily shut friday morning air peace b737500 plane abuse suffered burst tyre landing airport friday morning,https://t.co/aOUfE9v7ve,,en,17,1,1,1,,
1413587728525049859,454824608,2021-07-09 19:55:52+00:00,airplane broke fuck,https://t.co/m9Jcs0Hy5V,,en,187,151,12,52,,
1411968852192370688,31131617,2021-07-05 08:43:02+00:00,beautiful morning hampshire early start dog fresh sea air peace quiet love,https://t.co/JNC4GRzENm,,en,2,0,0,0,,
1412894159531347969,853014935042916352,2021-07-07 21:59:52+00:00,air peace co allen oedema confirmed airline plans mr business disclosed land already acquired purpose,https://t.co/VS3MHCguTC,,en,39,12,5,0,,
1407724849011826690,1050348481137795072,2021-06-23 15:38:52+00:00,stop rescheduling flight jail air peace,https://t.co/Tv5iKVb2Sx,,en,4,1,0,0,,
1417934394933841920,1294727168061300737,2021-07-21 19:47:58+00:00,exclusive oo got facilitate air peace flights baden airport operations begin august,https://t.co/rfFNDOZwXl,,en,3,1,1,0,,
1417954674137784326,270816767,2021-07-21 21:08:33+00:00,she hear say air peace airline start operation baden mid august year dandies semi making isn favorite governors mate are,https://t.co/6LzlA4aglx,,en,31,16,2,1,,
1410897310939242500,1684343256,2021-07-02 09:45:06+00:00,new amp improved terms air peace era 145 captains immediate start fasttrack interviews apply get,https://t.co/HLzVS5rqy6.,,en,0,1,0,0,,embraer airpeace erj145 pilotjobs
1417848219237761026,2985699323,2021-07-21 14:05:32+00:00,finally airline operators siberia on commended federal government amp customs duty waters aircraft amp spares according air peace co allen oedema airline clearing aircraft amp spares since july 2021 without paying surcharge,https://t.co/dJdbyGWcAP,,en,2,3,2,0,,
1417170983081840641,792145734,2021-07-19 17:14:26+00:00,air peace deploy brand new e195e2 service,https://t.co/rRGUnWCHU9,,en,5,1,3,0,,
1409899134149173256,2665373167,2021-06-29 15:38:42+00:00,please note air peace flights johannesburg labor suspended july 2021 notice given red listing south africa iberian government prevent spread felt covid19 variant,https://t.co/RCnI0MUxax,,en,1,1,0,0,,covid southafrica travelban
1417948559698182149,17409452,2021-07-21 20:44:15+00:00,protest rocks labor airport air peace delays flight hour sharp reporter,https://t.co/z7XFD2tusT,@flyairpeace,en,95,48,11,11,,
1417959558568349707,2292813042,2021-07-21 21:27:57+00:00,oo got facilitate air peace flights baden airport part determination uplifts standard baden airport government oo state facilitated commencement flights baden air peace airline read,https://t.co/fkOmh1LDir,,en,7,0,0,1,,
1415349754410713093,792145734,2021-07-14 16:37:32+00:00,air peace recommenced regional operations banjul makar flights brand new e195 regional flights set july airline commence some august,https://t.co/Ks4jKEBO3Y,,en,5,3,2,0,,
1415395833042853890,1954402777,2021-07-14 19:40:38+00:00,air peace resume flights labia senegal thecal,https://t.co/XL8MUx6tYz,,en,11,4,1,1,,
1412315227660689415,2163127033,2021-07-06 07:39:24+00:00,covid19 federal government paid n28billion stimulus package arid air peace airline minister reveals,https://t.co/i4Ke9N2pjn,,en,6,6,0,0,,
1412180815019134980,1954402777,2021-07-05 22:45:18+00:00,covid19 disturbed n28bn air peace arid says minister thecal,https://t.co/54DyVpyLCk,,en,9,0,2,0,,
1417156917269463041,1213206647817961472,2021-07-19 16:18:33+00:00,today officially commissioned ultramodern e195e2 airplane service brand new aircraft latest invention embraced offer whole new level comfort keep choosing air peace,https://t.co/OyU4cKGjJh,,en,41,4,5,2,,BetterDealWithAirPeace airpeace embraer
1417169876440002571,96283644,2021-07-19 17:10:02+00:00,air peace deploy new plane flight operations,https://t.co/8vlAgHR0eI,,en,0,0,0,0,,
1415931594137903105,959160403937947648,2021-07-16 07:09:33+00:00,air peace rebuild regional network lowered embraced e195e2s,https://t.co/YIKMZaojml,,en,2,0,0,0,,
1417125740701700104,959160403937947648,2021-07-19 14:14:40+00:00,air peace commissions africa first embraced e195e2s service,https://t.co/LNdtUENiZ9,,en,2,0,0,0,,
